q_200K	E_200K	int_200K	err_200K
0.2934512272601224	3	0.8967622030454395	0.1537934619220611
0.3176439147291508	-3	3.396632816830299	0.1539162036364504
0.3176439147291508	-2.75	3.895965724278565	0.1652258298438798
0.3176439147291508	-2.5	4.49238925589532	0.1778554896209466
0.3176439147291508	-1.75	9.929503666432083	0.2281734414997054
0.3176439147291508	-1.5	15.56999570558354	0.2863937401163403
0.3176439147291508	-1.25	26.09542137764488	0.3717548016800002
0.3176439147291508	-1	35.68898205943752	0.4358428063031334
0.3176439147291508	-0.75	41.43098790210156	0.4707451650627181
0.3176439147291508	1	33.55522121800344	0.4315363434701244
0.3176439147291508	1.25	21.30530240734676	0.3449142372834637
0.3176439147291508	1.5	8.63005771467788	0.2201427336030656
0.3176439147291508	1.75	1.652336664056976	0.09670182830745359
0.3176439147291508	2	1.065217424543446	0.07790119268872153
0.3176439147291508	2.75	0.937175984646637	0.08591082894287876
0.3176439147291508	3	0.9033325518663238	0.08460489926134543
0.3176439147291508	3.25	0.9022283625195443	0.1547308964215121
0.3176439147291508	3.5	0.9879828475061934	0.162423392638665
0.3512876914158594	-2.75	4.084297286969727	0.1449555574877396
0.3512876914158594	-2.5	4.867172364913745	0.1585911006201017
0.3512876914158594	-2.25	5.636061060042262	0.1711152048176107
0.3512876914158594	-2	7.096702502430521	0.1924486862549999
0.3512876914158594	-1	22.90577797424025	0.3023039388189667
0.3512876914158594	-0.75	29.16301407703745	0.3419367626959866
0.3512876914158594	-0.5	31.67913867355195	0.3573031882642163
0.3512876914158594	-0.25	34.04131616515762	0.3713139711834719
0.3512876914158594	0	35.11578738932232	0.3781402546227322
0.3512876914158594	0.25	34.51854295380204	0.3758267331730298
0.3512876914158594	0.5	32.82014069326554	0.3675173230984774
0.3512876914158594	0.75	28.37704122175828	0.3426876615985666
0.3512876914158594	1	23.0856442790507	0.3099024978359348
0.3512876914158594	1.25	15.26417149176812	0.2527062405293326
0.3512876914158594	1.5	5.969972527204657	0.1584933603188735
0.3512876914158594	2.25	0.9982944819547158	0.07568501315722688
0.3512876914158594	2.5	0.9108798195669748	0.07247020394932677
0.3512876914158594	2.75	0.8134584915152991	0.06875354046055918
0.3512876914158594	3	0.9403256273933031	0.07411219651216987
